level,name,duration,range,component,cast_time,desc,class
1,Purify Food and Drink (Ritual),1 action,10 feet,VS,Instantaneous, All nonmagical food and drink withi na 5-foot-radius sphere centered on a point of your choice within range is purified and rendered free of poison and disease.,Paladin
1,Searing Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit a creature with a melee weapon attack during the spell's durationyour weapon flares with white-hot intensitityand the attack deals an extra 1d6 fire damage to the target and causes the target to ignite in flames. At the start of each of its turns until the spell endsthe target must make a Constitution saving throw. On a failed saveit takes 1d6 fire damage. On a successful savethe spells ends. If the target or a creature within 5 feet of it uses an action to put out the flamesor if some other effect douses the flames (such as the target being submerged in water)the spell ends. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe initial extra damage dealt by the attack increases by 1d6 for each slot level above 1st.  ,Paladin
1,Shield of Faith,1 bonus action,60 feet,VSM ,Concentrationup to 10 minutes,(a small parchment with a bit of holy text written on it) A shimmering field appears and surrounds a creature of your choice within rangegranting it a +2 bonus to AC for the duration.,Paladin
1,Thunderous Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The first time you hit with a melee weapon attack during this spell's durationyour weapon rings with thunder that is audible within 300 feet of youand the attack deals an extra 2d6 thunder damage to the target. Additionallyif the target is a creatureit must succeed on a Strength saving throw or be pushed 10 feet away from you and knocked prone.,Paladin
1,Wrathful Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit with a melee weapon attack during this spell's durationyour attack deals an extra 1d6 psychic damage. Additionallyif the target is a creatureit must make a Wisdom saving throw or be frightened of you until the spell ends. As an actionthe creature can make a Wisdom check against your spell save DC to steel its resolve and end this spell.,Paladin
2,Aid,1 action,30 feet,VSM ,8 hours,(a tiny strip of white cloth) Your spell bolsters your allies with toughness and resolve. Choose up to three creatures within range. Each target's hit point maximum and current hit points increase by 5 for the duration. At Higher Levels. When you cast this spell using a spell slot of 3rd level or highera target's hit points increase by an additional 5 for each slot level above 2nd.,Paladin
2,Branding Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit a creature with a weapon attack before this spell endsthe weapon glemas with astral radiance as you strike. The attack deals an extra 2d6 radiant damage to the targetwhich becomes visible if it is invisibleand the target sheds dim light in a 5-foot radius and can't become invisible until the spell ends. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe extra damage increases by 1d6 for each slot level above 2nd.,Paladin
2,Find Steed,10 minutes,30 feet,VS,Instantaneous, You summon a spirit that assumes the form of an unusually intelligentstrongand loyal steedcreating a long-lasting bond with it. Appearing in an unoccupied space within rangethe steed takes on a form that you choosesuch as a warhorsea ponya camelan elkor a mastiff. (Your DM mught allow other animals to be summoned as steeds.) The steed has the statistics of the chosen formthough it is a celestialfeyor fiend (your choice) instead of its normal type. Additionallyif your steed has an Intelligence of 5 or lessits Intelligence becomes 6and it gains the ability to understand one language of your choice that you speak. Your steed serves you as a mountboth in combat and outand you have an instinctive bond with it that allows you to fight as a seamless unit. While mounted on your steedyou can make any spell you cast that targets only you also target your steed. When the steed drops to 0 hit pointsit disappearsleaving behind no physical form. You can also dismiss your steed at any time as an actioncausing it to disappear. In either casecasting this spell again summons the same steedrestored to its hit point maximum. While your steed is within 1 mile of youyou can communicate with it telepathically. You can't have more than one steed bonded by this spell at a time. As an actionyou can release the steed from its bond at any timecausing it to disappear.,Paladin
2,Lesser Restoration,1 action,Touch,VS,Instantaneous, You touch a creature and can end either one disease or one condition afflicting it. The condition can be blindeddeafenedparalyzedor poisoned.,Paladin
2,Locate Object,1 action,Self,VSM ,Concentrationup to 10 minutes,(a forked twig) Describe or name an object that is familiar to you. You sense the direction to the object's locationas long as that object is within 1000 feet of you. If the object is in motionyou know the direction of its movement. The spell can locate a specific object known to youas long as you have seen it up close - within 30 feet - at least once. Alternativelythe spell can locate the nearest object of a particular kindsuch as a certain kind of appareljewelryfurnituretoolor weapon. This spell can't locate an object if any thickness of leadeven a thin sheetblocks a direct path between you and the object.,Paladin
2,Magic Weapon,1 bonus action,Touch,VS,Concentrationup to 1 hour, You touch a nonmagical weapon. Until the spell endsthat weapon becomes a magic weapon with a +1 bonus to attack rolls and damage rolls.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe bonus increases to +2. When you use a spell slot of 6th level or higherthe bonus increases to +3.,Paladin
2,Protection from Poison,1 action,Touch,VS,1 hour, You touch a creature. If it is poisonedyou neutralize the poison. If more than one poison afflicts the targetyou neutralize on poison that you know is presentor you neutralize one at random. For the durationthe target has advantage on saving throws against being poisonedand it has resistance to poison damage.,Paladin
2,Zone of Truth,1 action,60 feet,VS,10 minutes, You create a magical zone that guards against deception in a 15-foot-radius sphere centered on a point of your choice within range. Until the spell endsa creature that enters the spell's area for the first time on a turn or starts its turn there must make a Charisma saving throw. On a failed savea creature can't speak a deliberate lie while in the radius. You know whether each creature succeeds or fails on its saving throw. An affected creature is aware of the spell and can thus avoid answering questions to which it would normally respond with a lie. Such creatures can be evasive in its answers as long as it remains within the boundaries of the truth.,Paladin
3,Aura of Vitality,1 action,Self (30-foot radius),V,Concentrationup to 1 minute, Healing energy radiates from you in an aura with a 30-foot radius. Until the spell endsthe aura moves with youcentered on you. You can use a bonus action to cause one creature in the aura (including you) to regain 2d6 hit points.,Paladin
3,Blinding Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit a creature with a melee weapon attack during this spell's durationyou weapon flares with a bright lightand the attack deals an extra 3d8 radiant damage to the target. Additionallythe target must succeed on a Constitution saving throw or be blinded until the spell ends. A creature blinded by this spell makes another Constitution saving throw at the end of each of its turns. On a successful saveit is no longer blinded.,Paladin
3,Create Food and Water,1 action,30 feet,VS,Instantaneous, You create 45 pounds of food and 30 gallons of water on the ground or in containers within rangeenough to sustain up to fifteen humanoids or five steeds for 24 hours. The food is bland but nourishingand spoils if uneaten after 24 hours. The water is clean and doesn't go bad.,Paladin
3,Crusader's Mantle,1 action,Self,V,Concentrationup to 1 minute, Holy power radiates from you in an aura with a 30-foot radiusawakening boldness in friendly creatures. Until the spell endsthe aura moves with youcentered on you. While in the auraeach nonhostile creature in the aura (including you) deals an extra 1d4 radiant damage when it hits with a weapon attack.,Paladin
3,Daylight,1 action,60 feet,VS,1 hour, A 60-foot-radius sphere of light spreads out from a point you choose within range. The sphere is bright light and sheds dim light for an additional 60 feet. If you chose a point on an object you are holding or one that isn't being worn or carriedthe light shines from the object with and moves with it. Completely covering the affected object with an opaque objectsuch as a bowl or a helblocks the light. If any of this spell's area overlaps with an area of darkness created by a spell of 3rd level or lowerthe spell that created the darkness is dispelled.,Paladin
3,Dispel Magic,1 action,120 feet,VS,Instantaneous, Choose any creatureobjector magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the targetmake an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful checkthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou automatically end the effects of a spell on the target if the spell's level is equal to or less than the level of the spell slot you used.,Paladin
3,Elemental Weapon,1 action,Touch,VS,Concentrationup to 1 hour, A nonmagical weapon you touch becomes a magic weapon. Choose one of the following damage types: acidcoldfirelightningor thunder. For the durationthe weapon has a +1 bonus to attack rolls and deals an extra 1d4 damage of the chosen type when it hits. At Higher Levels. When you cast this spell using a spell slot of 5th or 6th levelthe bonus to attack rolls increases to +2 and the extra damage increases to 2d4. When you use a spell slot of 7th level or higherthe bonus increases to +3 and the extra damage increases to 3d4.,Paladin
3,Magic Circle,1 minute,10 feet,VSM ,1 hour,(holy water or powdered silver and iron worth at least 100 gpwhich the spell consumes) You create a 10-foot-radius20-foot-tall cylinder of magical energy centered on a point on the ground that you can see within range. Glowing runes appear wherever the cylinder intersects with the floor or other surface. Choose one or more of the following types of creatures: celestialselementalsfeyfiendsor undead. The circle affects a creature of the chosen type in the following ways: * The creature can't willingly enter the cylinder by nonmagical means. If the creature tries to use teleportation or interplanar travel to do soit must first succeed on a Charisma saving throw. * The creature has disadvantage on attack rolls against targets within the cylinder. * Targets within the cylinder can't be charmedfrightenedor possessed by the creature. When you cast this spellyou can elect to cause its magic to operate in the reverse directionpreventing a creature of the specified type from leaving the cylinder and protecting targets outside it. At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe duration increases by 1 hour for each slot level above 3rd.,Paladin
3,Remove Curse,1 action,Touch,VS,Instantaneous, At your touchall curses affecting one creature or object end. If the object is a cursed magic itemits curse remainsbut the spell breaks its owner's attunement to the object so it can be removed or discarded. ,Paladin
3,Revivify,1 action,Touch,VSM ,Instantaneous,(diamonds worth 300 gpwhich the spell consumes) You touch a creature that has died within the last minute. That creature returns to life with 1 hit point. This spell can't return to life a creature that has died of old agenor can it restore any missing body parts.,Paladin
4,Aura of Life,1 action,Self (30-foot radius),V,Concentrationup to 10 minutes, Life-preserving energy radiates from you in an aura with a 30-foot radius. Until the spll endsthe aura moves with youcentered on you. Each nonhostile creature in the aura (including you) has resistance to necrotic damageand its hit point maximum can't be reduced. In additiona nonhostileliving creature regains 1 hit point when it starts its turn in the arua with 0 hit points.,Paladin
4,Aura of Purity,1 action,Self (30-foot radius),V,Concentrationup to 10 minutes, Purifying energy radiates from you in an aura with a 30-foot radius. Until the spell endsthe aura moves with youcentered on you. Each nonhostile creature in the aura (including you) can't become diseasedhas resistance to poison damageand has advantage on saving throws against effects that cause any of the following conditions: blndedcharmeddeafendedfrightenedparalyzedpoisonedand stunned.,Paladin
4,Banishment,1 action,60 feet,VSM ,Concentrationup to 1 minute,(an item distasteful to the target) You attempt to send one creature that you can see within range to another place of existence. The target must succeed on a Charisma saving throw or be banished. If the target is native to the plane of existence you're onyou banish the target to a harmless demiplane. While therethe target is incapacitated. The target remains there until the spell endsat which point the target reappears in the space it left or in the nearest unoccupied space if that space is occupied. If the taret is native to a different plane of existence that the one you're onthe target is banished with a faint popping noisereturning to its home plane. If the spell ends before 1 minute has passedthe target reappears in the space it left or in the nearest unoccupied space if that space is occupied. Otherwisethe target doesn't return. At Higher Levels. When you cast this spell using a spell slot of 5th level or higheryou can target one additional creature for each slot level above 4th.,Paladin
4,Death Ward,1 action,Touch,VS,8 hours, You touch a creature and grant it a measure of protection from death. The first time the target would drop to 0 hit points as a result of taking damagethe target instead drops to 1 hit pointand the spell ends. If the spell is still in effect when the target is subjected to an effect that would kill it instantaneously without dealing damagethat effect is instead negated against the targetand the spells ends.,Paladin
4,Locate Creature,1 action,Self,VSM ,Concentrationup to 1 hour,(a bit of fur from a bloodhound) Describe or name a creature that is familiar to you. You sense the direction to the creature's locationas long as that creature is within 1000 feet of you. If the creature is movingyou know the direction of its movement. The spell can locate a specific creature known to youor the nearest creature of a specific kind (such as a human or a unicorn)so long as you have seen such a creature up close - within 30 feet - at least once. If the creature you described or named is in a different formsuch as being unfer the effects of a polymorph spellthis spell doesn't locate the creature. This spell can't locate a creature if running water at least 10 feet wide blocks a direct path between you and the creature.,Paladin
4,Staggering Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit a creature with a melee weapon attack during this spell's durationyour weapon pierces both body and mindand the attack deals an extra 4d6 psychic damage to the target. The target must make a Wisdom saving throw. On a failed saveit has disadvantage on attack rolls and ability checksand can't take reactionsuntil the end of its next turn.,Paladin
5,Banishing Smite,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit a creature with a weapon attack before this spell endsyour weapon crackles with forceand the attack deals an extra 5d10 force damage to the target. Additionallyif this attack reduces the target to 50 hit points of feweryou banish it. If the target is native to a different plane of existence than the on you're onthe target disappearsreturning to its home plane. If the target is native to the plane you're onthe creature vanishes into a harmless demiplane. While therethe target is incapacitated. It remains there until the spell endsat which point the tart reappears in the space it left or in the nearest unoccupied space if that space is occupied.,Paladin
5,Circle of Power,1 action,Self (30-foot radius),V,Concentrationup to 10 minutes, Divine energy radiates from youdistorting and diffusing magical energy within 30 feet of you. Until the spell endsthe sphere moves with youcentered on you. For the durationeach friendly creature in the area (including you) has advantage on saving throws against spells and other magical effects. Additionallywhen an affected creature succeeds on a saving throw made against a spell or magical effect that allows it to make a saving throw to take only half damageit instead takes no damage if it succeeds on the saving throws.,Paladin
5,Destructive Wave,1 action,Self (30-foot radius),V,Instantaneous, You strike the groundcreating a burst of divine energy that ripples outward from you. Each creature you choose within 30 feet of you must succeed on a Constitution saving throw or take 5d6 thunder damageas well as 5d6 radiant or necrotic damage (your choice)and be knocked prone. A creature that succeeds on its saving throw takes half as much damage and isn't knocked prone.,Paladin
5,Dispel Evil and Good,1 action,Self,VSM ,Concentrationup to 1 minute,(holy water or powdered silver and iron) Shimmering energy surrounds and protects you from feyundeadand creatures originating from beyond the Material Plane. For the durationcelestialselementalsfeyfiendsand undead have disadvantage on attack rolls against you. You can end the spell early by using either of the following special functions. Break  Enchantment. As your actionyou touch a creature you can reach that is charmedfrightenedor possessed by a celestialan elementala feya fiendor an undead. The creature you touch is no longer charmedfrightenedor possessed by such creatures. Dismissal. As your actionmake a melee spell attack against a celestialan elementala feya fiendor an undead you can reach. On a hityou attempt to drive the creature back to its home plane. The creature must succeed on a Charisma saving throw or be sent back to its home plane (if it isn't there already). If they aren't on their home planeundead are sent to the Shadowfelland fey are sent to the Feywild.,Paladin
5,Geas,1 minute,60 feet,V,30 days, You place a magical command on a creature that you can see within rangeforcing it to carry out some service or refrain from some action or course of actiity as you decide. If the creature can understand youit must succeed on a Wisdom saving throw or become charmed by you for the duration. While the creature is charmed by youit takes 5d10 psychic damage each time it acts in a manner directly counter to your instructionsbut no more than once each day. A creature that can't understand you is unaffected by the spell. You can issue any command you chooseshort of an activity that would result in certain death. Should you issue a suicidal commandthe spell ends. You can end the spell early by using an action to dismiss it. A remove cursegreater restorationor wish spell also ends it. At Higher Levels. When you cast this spell using a spell slot of 7th or 8th levelthe duration is 1 year. When you cast this spell using a spell slot of 9th level the spell lasts until it is ended by one of the spells mentioned above.,Paladin
5,Raise Dead,1 hour,Touch,VSM ,Instantaneous,(a diamond worth at least 500 gpwhich the spell consumes) You return a dead creature you touch to lifeprovided that it has been dead no longer than 10 days. If the creature's soul is both willing and at liberty to rejoin the bodythe creature returns to life with 1 hit point. This spell also neutralizes any poison and cures nonmagical diseases that affected the creature at the time it died. This spell doesn'thoweverremove magical diseasescursesor similar effectsif these aren't first removed prior to casting the spellthey take effect when the creature returns to life. The spell can't return an undead creature to life. This spell closes all mortal woundsbut it doesn't restore missing body parts. If the creature is lacking body parts or organs integral for its survival - its headfor instance - the spell automatically fails. Coming back from the dead is an ordeal. The target takes a -4 penalty to all attack rollssaving throwsand ability checks. Every time the target finishes a long restthe penalty is reduced by 1 until it disappears.,Paladin
1,Ensnaring Strike,1 bonus action,Self,V,Concentrationup to 1 minute, The next time you hit a creature with a weapon attack before this spell endsa writhing mass of thorny vines appears at the point of impactand the target must succeed on a Strength saving throw or be restrained by the magical vines until the spell ends. A Large or larger creature has advantage on this saving throw. If the target succeeds on the savethe vines shrivel away. While restrained by this spellthe target takes 1d6 piercing damage at the start of each of its turns. A creature restrained by the vines or one that can touch the creature can use its action to make a Strength check against your spell save DC. On a successthe target is freed. At Higher Levels. If you cast this spell using a spell slot of 2nd level or higherthe damage increases by 1d6 for each slot level above 1st.,Paladin (Ancients)
1,Speak with Animals (Ritual),1 action,Self,VS,10 minutes, You gain the ability to comprehend and verbally communicate with beasts for the duration. The knowledge and awareness of many beasts is limited by their intelligencebut at minimumbeasts can give you information about nearby locations and monstersincluding whatever they can perceive or have perceived within the past day. You might be able to persuade a beast to perform a small favor for youat the DM's discretion.,Paladin (Ancients)
2,Misty Step,1 bonus action,Self,V,Instantaneous, Briefly surrounded by silvery mistyou teleport up to 30 feet to an unoccupied space that you can see.,Paladin (Ancients)
2,Moonbeam,1 action,120 feet,VSM ,Concentrationup to 1 minute,(several seeds of any moonseed plant and a piece of opalescent feldspar) A silvery beam of pale light shines down in a 5-footradius40-foot-high cylinder centered on a point within range. Until the spell endsdim light fills the cylinder. When a creature enters the spell's area for the first time on a turn or starts its turn thereit is engulfed in ghostly flames that cause searing painand it must make a Constitution saving throw. It takes 2d10 radiant damage on a failed saveor half as much damage on a successful one. A shapechanger makes its saving throw with disadvantage. If it failsit also instantly reverts to its original form and can't assume a different form until it leaves the spell's light. On each of your turns after you cast this spellyou can use an action to move the beam 60 feet in any direction. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage increases by 1d10 for each slot level above 2nd.,Paladin (Ancients)
3,Plant Growth,1 action or 8 hours,150 feet,VS,Instantaneous, This spell channels vitality into plants within a specific area. There are two possible uses for the spellgranting either immediate or long-term benefits. If you cast this spell using 1 actionchoose a point within range. All normal plants in a 100-foot radius centered on that point become thick and overgrown. A creature moving through the area must spend 4 feet of movement for every 1 foot it moves. You can exclude one or more areas of any size within the spell's area from being affected. If you cast this spell over 8 hoursyou enrich the land. All plants in a half-mile radius centered on a point within range become enriched for 1 year. The plants yield twice the normal amount of food when harvested.,Paladin (Ancients)
3,Protection from Energy,1 action,Touch,VS,Concentrationup to 1 hour, For the durationthe willing creature you touch has resistance to one damage type of your choice: acidcoldfirelightningor thunder.,Paladin (Ancients)
4,Ice Storm,1 action,300 feet,VSM ,Instantaneous,(a pinch of dust and a few drops of water) A hail of rock-hard ice pounds to the ground in a 20-foot-radius40-foot-high cylinder centered on a point within range. Each creature in the cylinder must make a Dexterity saving throw. A creature takes 2d8 bludgeoning damage and 4d6 cold damage on a failed saveor half as much damage on a successful one. Hailstones turn the storm's area of effect into difficult terrain until the end of your next turn. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe bludgeoning damage increases by 1d8 for each slot level above 4th.,Paladin (Ancients)
4,Stoneskin,1 action,Touch,VSM ,Concentrationup to 1 hour,(diamond dust worth 100 gpwhich the spell consumes) This spell turns the flesh of a willing creature you touch as hard as stone. Until the spell endsthe target has resistance to nonmagical bludgeoningpiercingand slashing damage.,Paladin (Ancients)
5,Commune with Nature (Ritual),1 minute,Self,VS,Instantaneous, You briefly become one with nature and gain knowledge of the surrounding territory. In the outdoorsthe spell gives you knowledge of the land within 3 miles of you. In caves and other natural underground settingsthe radius is limited to 300 feet. The spell doesn't function where nature has been replaced by constructionsuch as in dungeons and towns. You instantly gain knowledge of up to three facts of your choice about any of the following subjects as they relate to the area: ?  terrain and bodies of water ?  prevalent plantsmineralsanimalsor peoples ?  powerful celestialsfeyfiendselementalsor undead ?  influence from other planes of existence ?  buildings For exampleyou could determine the location of powerful undead in the areathe location of major sources of safe drinking waterand the location of any nearby towns.,Paladin (Ancients)
5,Tree Stride,1 action,Self,VS,Concentrationup to 1 minute, You gain the ability to enter a tree and move from inside it to inside another tree of the same kind within 500 feet. Both trees must be living and at least the same size as you. You must use 5 feet of movement to enter a tree. You instantly know the location of all other trees of the same kind within 500 feet andas part of the move used to enter the treecan either pass into one of those trees or step out of the tree you're in. You appear in a spot of your choice within 5 feet of the destination treeusing another 5 feet of movement. If you have no movement leftyou appear within 5 feet of the tree you entered. You can use this transportation ability once per round for the duration. You must end each turn outside a tree. ,Paladin (Ancients)
1,Protection from Evil and Good,1 action,Touch,VSM ,Concentrationup to 10 minutes,(holy water or powdered silver and ironwhich the spell consumes) Until the spell endsone willing creature you touch is protected against certain types of creatures: aberrationscelestialselementalsfeyfiendsand undead. The protection grants several benefits. Creatures of those types have disadvantage on attack rolls against the target. The target also can't be charmedfrightenedor possessed by them. If the target is already charmedfrightenedor possessed by such a creaturethe target has advantage on any new saving throw against the relevant effect.,Paladin (Devotion)
1,Sanctuary,1 bonus action,30 feet,VSM ,1 minute,(a small silver mirror) You ward a creature within range against attack. Until the spell endsany creature who targets the warded creature with an attack or a harmful spell must first make a Wisdom saving throw. On a failed savethe creature must choose a new target or lose the attack or spell. This spell doesn't protect the warded creature from area effectssuch as the explosion of a fireball. If the warded creature makes an attack or casts a spell that affects an enemy creaturethis spell ends.,Paladin (Devotion)
2,Lesser Restoration,1 action,Touch,VS,Instantaneous, You touch a creature and can end either one disease or one condition afflicting it. The condition can be blindeddeafenedparalyzedor poisoned.,Paladin (Devotion)
2,Zone of Truth,1 action,60 feet,VS,10 minutes, You create a magical zone that guards against deception in a 15-foot-radius sphere centered on a point of your choice within range. Until the spell endsa creature that enters the spell's area for the first time on a turn or starts its turn there must make a Charisma saving throw. On a failed savea creature can't speak a deliberate lie while in the radius. You know whether each creature succeeds or fails on its saving throw. An affected creature is aware of the spell and can thus avoid answering questions to which it would normally respond with a lie. Such creatures can be evasive in its answers as long as it remains within the boundaries of the truth.,Paladin (Devotion)
3,Beacon of Hope,1 action,30 feet,VS,Concentrationup to 1 minute, This spell bestows hope and vitality. Choose any number of creatures within range. For the durationeach target has advantage on Wisdom saing throws and death saving throwsand regians the maximum number of hit points possible from any healing.,Paladin (Devotion)
3,Dispel Magic,1 action,120 feet,VS,Instantaneous, Choose any creatureobjector magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the targetmake an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful checkthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou automatically end the effects of a spell on the target if the spell's level is equal to or less than the level of the spell slot you used.,Paladin (Devotion)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Paladin (Devotion)
4,Guardian of Faith,1 action,30 feet,V,8 hours, A Large spectral guardian appears and hovers for the duration in an unoccupied space of your choice that you can see within range. The guardian occupies that space and is indistinct except for a gleaming sword and shield emblazoned with the symbol of your deity. Any creature hostile to you that moves to a space within 10 feet of the guardian for the firs ttime on a turn must succeed on a Dexterity saving throw. The creature takes 20 radiant damage on a failed saveor half as much damage on a successful one. The guardian vanishes when it has dealt a total of 60 damage.,Paladin (Devotion)
5,Commune (Ritual),1 minute,Self,VSM ,1 minute,(incense and a vial of holy or unholy water) You contact your deity or a divine proxy and ask up to three questions that can be answered with a yes or no. You must ask your questions before the spell ends. You receive a correct answer for each question.  Divine beings aren't necessarily omniscientso you might receive ⫿unclear? as an answer if a question pertains to information that lies beyond the deity's knowledge. In a case where a one-word answer could be misleading or contrary to the deity's intereststhe DM might offer a short phrase as an answer instead.  If you cast the spell two or more times before finishing your next long restthere is a cumulative 25 percent chance for each casting after the first that you get no answer. The DM makes this roll in secret.  ,Paladin (Devotion)
5,Flame Strike,1 action,60 feet,VSM ,Instantaneous,(pinch of sulfur) A vertical column of divine fire roars down from the heavens in a location you specify. Each creature in a 10-foot radius40-foot-high cylinder centered on a point within range must make a Dexterity saving throw. A creature takes 4d6 fire damage and 4d6 radiant damage on a failed saveor half as much damage on a successful one. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe fire damage or the radiant damage (your choice) inceases by 1d6 for each slot level above 5th.,Paladin (Devotion)
1,Hellish Rebuke,1 reaction,60 feet,VS,Instantaneous, Reaction: you are being damaged by a creature within 60 feet of you that you can see You point your fingerand the creature that damaged you is momentarily surrounded by hellish flames. The creature must make a Dexterity saving throw. It takes 2d10 fire damage on a failed saveor half as much damage on a successful one. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe damage increases by 1d10 for each slot level above 1st.,Paladin (Oathbreaker)
1,Inflict Wounds,1 action,Touch,VS,Instantaneous, Make a melee spell attack against a creature you can reach. On a hitthe target takes 3d10 necrotic damage. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe damage increases by 1d10 for each slot level above 1st.,Paladin (Oathbreaker)
